tensor(17108., device='cuda:0', dtype=torch.float64)
epoch [1/200], loss:0.7518 Accuracy: 37619/50000
epoch [104/200], loss:0.6474 Accuracy: 35206/50000
epoch [105/200], loss:0.6387 Accuracy: 35160/50000
epoch [106/200], loss:0.6376 Accuracy: 35177/50000
epoch [107/200], loss:0.6379 Accuracy: 35101/50000
epoch [108/200], loss:0.6356 Accuracy: 35203/50000
epoch [109/200], loss:0.6411 Accuracy: 35044/50000
epoch [110/200], loss:0.6395 Accuracy: 35122/50000
epoch [111/200], loss:0.6381 Accuracy: 35102/50000
epoch [112/200], loss:0.6408 Accuracy: 35103/50000
epoch [113/200], loss:0.6367 Accuracy: 35346/50000
epoch [114/200], loss:0.6356 Accuracy: 35230/50000
epoch [115/200], loss:0.6319 Accuracy: 34938/50000
epoch [116/200], loss:0.6429 Accuracy: 35140/50000
epoch [117/200], loss:0.6343 Accuracy: 34837/50000
epoch [118/200], loss:0.6289 Accuracy: 35104/50000
epoch [119/200], loss:0.6285 Accuracy: 34945/50000
epoch [120/200], loss:0.6303 Accuracy: 34848/50000
epoch [121/200], loss:0.6363 Accuracy: 34963/50000
epoch [122/200], loss:0.6354 Accuracy: 34927/50000
epoch [123/200], loss:0.6335 Accuracy: 35069/50000
epoch [124/200], loss:0.6364 Accuracy: 34831/50000
epoch [125/200], loss:0.6301 Accuracy: 34911/50000
epoch [126/200], loss:0.6346 Accuracy: 34831/50000
epoch [127/200], loss:0.6280 Accuracy: 34791/50000
epoch [128/200], loss:0.6330 Accuracy: 35049/50000
epoch [129/200], loss:0.6280 Accuracy: 34985/50000
epoch [130/200], loss:0.6250 Accuracy: 34827/50000
epoch [131/200], loss:0.6250 Accuracy: 35106/50000
epoch [132/200], loss:0.6269 Accuracy: 35041/50000
epoch [133/200], loss:0.6289 Accuracy: 34815/50000
epoch [134/200], loss:0.6271 Accuracy: 35146/50000
epoch [135/200], loss:0.6294 Accuracy: 35005/50000
epoch [136/200], loss:0.6259 Accuracy: 34711/50000
epoch [137/200], loss:0.6368 Accuracy: 34993/50000
epoch [138/200], loss:0.6283 Accuracy: 34975/50000
epoch [139/200], loss:0.6322 Accuracy: 34917/50000
epoch [140/200], loss:0.6288 Accuracy: 34934/50000
epoch [141/200], loss:0.6241 Accuracy: 34962/50000
epoch [142/200], loss:0.6265 Accuracy: 34989/50000
epoch [143/200], loss:0.6281 Accuracy: 34752/50000
epoch [144/200], loss:0.6205 Accuracy: 34794/50000
epoch [145/200], loss:0.6341 Accuracy: 35002/50000
epoch [146/200], loss:0.6263 Accuracy: 35002/50000
epoch [147/200], loss:0.6176 Accuracy: 34869/50000
epoch [148/200], loss:0.6216 Accuracy: 34634/50000
epoch [149/200], loss:0.6292 Accuracy: 35078/50000
epoch [150/200], loss:0.6205 Accuracy: 34839/50000
epoch [151/200], loss:0.6162 Accuracy: 34729/50000
epoch [152/200], loss:0.6185 Accuracy: 34704/50000
epoch [153/200], loss:0.6235 Accuracy: 34851/50000
epoch [154/200], loss:0.6241 Accuracy: 34892/50000
epoch [155/200], loss:0.6223 Accuracy: 34831/50000
epoch [156/200], loss:0.6146 Accuracy: 34656/50000
epoch [157/200], loss:0.6168 Accuracy: 34494/50000
epoch [158/200], loss:0.6186 Accuracy: 34811/50000
epoch [159/200], loss:0.6250 Accuracy: 34796/50000
epoch [160/200], loss:0.6225 Accuracy: 34975/50000
epoch [161/200], loss:0.6195 Accuracy: 34897/50000
epoch [162/200], loss:0.6196 Accuracy: 34860/50000
epoch [163/200], loss:0.6179 Accuracy: 34815/50000
epoch [164/200], loss:0.6199 Accuracy: 34888/50000
epoch [165/200], loss:0.6214 Accuracy: 34767/50000
epoch [166/200], loss:0.6214 Accuracy: 34636/50000
epoch [167/200], loss:0.6110 Accuracy: 34785/50000
epoch [168/200], loss:0.6202 Accuracy: 34818/50000
epoch [169/200], loss:0.6186 Accuracy: 34579/50000
epoch [170/200], loss:0.6151 Accuracy: 34632/50000
epoch [171/200], loss:0.6121 Accuracy: 34849/50000
epoch [172/200], loss:0.6129 Accuracy: 34768/50000
epoch [173/200], loss:0.6136 Accuracy: 34712/50000
epoch [174/200], loss:0.6155 Accuracy: 34741/50000
epoch [175/200], loss:0.6177 Accuracy: 34734/50000
epoch [176/200], loss:0.6193 Accuracy: 34492/50000
epoch [177/200], loss:0.6074 Accuracy: 34698/50000
epoch [178/200], loss:0.6111 Accuracy: 34779/50000
epoch [179/200], loss:0.6174 Accuracy: 34747/50000
epoch [180/200], loss:0.6167 Accuracy: 34778/50000
epoch [181/200], loss:0.6016 Accuracy: 34639/50000
epoch [182/200], loss:0.6099 Accuracy: 34666/50000
epoch [183/200], loss:0.6065 Accuracy: 34752/50000
epoch [184/200], loss:0.6093 Accuracy: 34642/50000
epoch [185/200], loss:0.6167 Accuracy: 34882/50000
epoch [186/200], loss:0.6141 Accuracy: 34858/50000
epoch [187/200], loss:0.6105 Accuracy: 34698/50000
epoch [188/200], loss:0.6073 Accuracy: 34412/50000
epoch [189/200], loss:0.6118 Accuracy: 34612/50000
epoch [190/200], loss:0.6006 Accuracy: 34737/50000
epoch [191/200], loss:0.6103 Accuracy: 34607/50000
epoch [192/200], loss:0.6137 Accuracy: 34576/50000
epoch [193/200], loss:0.6052 Accuracy: 34717/50000
epoch [194/200], loss:0.6073 Accuracy: 34727/50000
epoch [195/200], loss:0.5999 Accuracy: 34507/50000
epoch [196/200], loss:0.6145 Accuracy: 34618/50000
epoch [197/200], loss:0.6114 Accuracy: 34560/50000
epoch [198/200], loss:0.6156 Accuracy: 34750/50000
epoch [199/200], loss:0.6055 Accuracy: 34684/50000
epoch [200/200], loss:0.6089 Accuracy: 34574/50000
average correct: 35314.165
average loss: 0.6493182262060165
